Gender,Age,Married,Number of Dependents,Satisfaction Score,Tenure in Months,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Unlimited Data,Contract_One Year,Contract_Two Year,Avg Monthly Long Distance Charges,Paperless Billing,Payment Method_Credit Card,Payment Method_Mailed Check,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Referred a Friend,Number of Referrals,Phone Service,Multiple Lines,Internet Service,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Churn
0.0,0.07426559955500123,1.0,-0.5064419972567069,0.75,0.748721861426324,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.5734448196174079,1.0,0.0,0.0,0.2807988091173318,0.7268434399454972,-0.25645967083628435,-0.2837820148407711,-0.09866363855624427,1.0,1.9161588767241502,1.0,0.0,1.0,1.0,0.0,0.0,0.21432249149070032,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0
1.0,1.5706671487410524,0.0,-0.5064419972567069,0.0,-1.030522532674823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1191433456310713,1.0,0.0,0.0,0.2725946667661422,-0.7275641640230158,-0.25645967083628435,-0.2837820148407711,-0.3794953288600167,0.0,-0.6917378560452884,1.0,0.0,1.0,0.0,1.0,0.0,0.019146966098592837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.7326822811968637,1.0,2.611872331624339,0.5,0.27136360935040654,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28674412576087616,1.0,0.0,0.0,0.8714970584029815,0.6586436185850346,-0.25645967083628435,-0.2837820148407711,0.3866805740458709,1.0,0.2862234187432511,1.0,1.0,1.0,0.0,1.0,0.0,1.5805511692354526,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
1.0,0.6728262192294217,1.0,-0.5064419972567069,0.75,0.6619294519579755,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.4898594886981043,0.0,1.0,0.0,-1.0023290546087185,-0.27188467541844274,-0.25645967083628435,-0.2837820148407711,-0.9912726705574253,1.0,0.612210510339431,0.0,0.0,1.0,1.0,0.0,0.0,-0.6151734914257565,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,-1.661560197500818,0.0,-0.5064419972567069,1.0,-1.4644845800165662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3883946769592683,1.0,0.0,0.0,-1.501140909561045,-1.1207476536505039,-0.25645967083628435,-0.2837820148407711,-0.9857821667953117,0.0,-0.6917378560452884,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.014409537587559178,0.0,-0.5064419972567069,0.5,0.27136360935040654,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.4898594886981043,1.0,1.0,0.0,-1.010533196959908,-0.4934390311335564,-0.25645967083628435,-0.2837820148407711,-0.9912726705574253,0.0,-0.6917378560452884,0.0,0.0,1.0,0.0,0.0,0.0,-0.810349016817864,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,1.7502353346433785,0.0,-0.5064419972567069,0.0,-0.9437301232064743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2548323853037384,1.0,1.0,0.0,0.9945591936708252,-0.5099689320798936,-0.25645967083628435,5.408890443530191,-0.6571213110224275,0.0,-0.6917378560452884,1.0,0.0,1.0,0.0,1.0,0.0,-0.6151734914257565,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
1.0,1.9896595825131467,1.0,-0.5064419972567069,1.0,-1.4644845800165662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0635638946148938,1.0,0.0,0.0,0.2824396375875696,-1.0412967630396925,-0.25645967083628435,0.8547524768334211,-0.8531008211044921,1.0,0.2862234187432511,1.0,0.0,1.0,0.0,1.0,0.0,-0.17602855929351466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.1516747149689581,0.0,-0.5064419972567069,0.0,-1.2475035563456947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1654306002083232,1.0,0.0,0.0,0.5006698241292127,-0.8861080583499946,-0.25645967083628435,-0.2837820148407711,-0.944457674573035,0.0,-0.6917378560452884,1.0,1.0,1.0,0.0,1.0,0.0,0.2631163728387272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,-0.40458289618453513,0.0,-0.5064419972567069,0.75,0.18457119988205792,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0633195157832525,1.0,0.0,0.0,-0.3377935241623624,-0.14725056435891584,-0.25645967083628435,-0.2837820148407711,-0.675830989447464,0.0,-0.6917378560452884,1.0,1.0,1.0,0.0,0.0,0.0,-0.8591428981658908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,-1.1827117017612818,1.0,-0.5064419972567069,0.0,-0.6833528948014285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.07904621464792086,1.0,0.0,0.0,1.3161615738374568,-0.14170331749194495,-0.25645967083628435,-0.2837820148407711,-0.45687529483222367,1.0,-0.36575076444910853,1.0,1.0,1.0,0.0,1.0,0.0,1.8733144573236138,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
1.0,-0.10530258634732491,0.0,-0.5064419972567069,0.75,-0.7701453042697771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.28973111036040805,0.0,1.0,0.0,-1.501140909561045,-0.9766087068329173,-0.25645967083628435,-0.2837820148407711,-0.5799744874605013,0.0,-0.6917378560452884,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.07426559955500123,1.0,-0.5064419972567069,0.5,-0.8569377137381258,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.4898594886981043,1.0,1.0,0.0,-0.9957657407277669,-0.8592218053899172,-0.25645967083628435,-0.2837820148407711,-0.9912726705574253,1.0,0.9381976019356107,0.0,0.0,1.0,1.0,0.0,0.0,0.11673472879464658,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.3136898474247694,0.0,-0.5064419972567069,0.5,-0.9871263279406487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9019957230562379,1.0,0.0,0.0,0.11999761903401629,-0.7360416098398788,-0.25645967083628435,-0.2837820148407711,-0.3872706282428823,0.0,-0.6917378560452884,1.0,0.0,1.0,1.0,0.0,0.0,0.4094980168828078,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
0.0,0.13412166152244326,1.0,-0.5064419972567069,0.5,-1.2041073516115204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.04156239884631256,1.0,0.0,0.0,0.7238224960815691,-0.7897693798982032,-0.25645967083628435,-0.2837820148407711,-0.7561602069097236,1.0,0.2862234187432511,1.0,1.0,1.0,0.0,1.0,0.0,0.019146966098592837,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1.8100913966108205,1.0,-0.5064419972567069,0.25,-0.5531642805989055,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.44936046386036,1.0,0.0,0.0,0.8911870000458368,-0.1501583953778926,-0.25645967083628435,-0.2837820148407711,-0.5408415338948642,1.0,-0.36575076444910853,1.0,0.0,1.0,0.0,0.0,0.0,-0.41999796603364903,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
1.0,0.43340197135965347,0.0,-0.5064419972567069,0.0,-1.290899761079869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24836965844139208,1.0,0.0,0.0,0.4366775137899338,-0.9142021795794931,-0.25645967083628435,0.09572948238395969,-0.8345193710051101,0.0,-0.6917378560452884,1.0,0.0,1.0,0.0,1.0,0.0,-0.22482244064154153,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.0,-1.1827117017612818,1.0,-0.5064419972567069,0.75,-1.2041073516115204,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.19238831357062125,1.0,1.0,0.0,0.10030767739116102,-0.8556876723053147,-0.25645967083628435,-0.2837820148407711,-0.7181813082749766,1.0,0.612210510339431,1.0,1.0,1.0,0.0,0.0,0.0,1.8733144573236138,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0
1.0,1.5706671487410524,1.0,-0.5064419972567069,0.5,1.5298535466414618,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.193220325716412,1.0,0.0,0.0,1.5967432422481407,2.5800265162703,-0.25645967083628435,-0.2837820148407711,-0.6060281518093839,1.0,-0.36575076444910853,1.0,1.0,1.0,0.0,1.0,0.0,0.31191025418675405,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
1.0,1.3312429008712843,1.0,-0.5064419972567069,0.75,1.5298535466414618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9825354300039246,1.0,0.0,0.0,1.3407740008910254,2.286313215422732,-0.25645967083628435,3.5113329574065366,-0.3324122191038033,1.0,1.9161588767241502,1.0,1.0,1.0,0.0,1.0,0.0,-0.029646915249434032,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0
1.0,0.8523944051317478,1.0,-0.5064419972567069,0.5,-0.075806028522988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8157970769553917,1.0,0.0,0.0,0.1413283891471089,-0.067173371682479,-0.25645967083628435,2.752309962957075,-0.5657294861923426,1.0,0.612210510339431,1.0,0.0,1.0,0.0,1.0,0.0,-0.810349016817864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.7925383431643057,0.0,-0.5064419972567069,0.75,1.0524952945655444,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.22445756905071118,0.0,1.0,0.0,0.7435124377244244,1.232269206905488,-0.25645967083628435,-0.2837820148407711,0.4010304893986561,0.0,-0.6917378560452884,1.0,1.0,1.0,1.0,0.0,0.0,0.06794084744661971,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.9298035205457047,0.0,-0.5064419972567069,1.0,-0.46637187113055684,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.7085158110404441,1.0,0.0,0.0,0.0018579691768860528,-0.4090224598595696,5.608102925358256,-0.2837820148407711,-0.6248427443190467,0.0,-0.6917378560452884,1.0,1.0,1.0,1.0,0.0,0.0,-0.27361632198956837,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1.0,-0.7637192679891874,1.0,2.611872331624339,0.5,-0.5531642805989055,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.4898594886981043,1.0,1.0,0.0,-0.4428065462575891,-0.6077615260411734,-0.25645967083628435,-0.2837820148407711,-0.9912726705574253,1.0,-0.36575076444910853,0.0,0.0,1.0,1.0,0.0,0.0,2.6540165588920437,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
0.0,-0.46443895815197717,0.0,-0.5064419972567069,0.75,-0.3361832569280339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6548751780829705,0.0,1.0,0.0,0.7763290071291827,0.02547459816830348,-0.25645967083628435,0.09572948238395969,-0.5545036791373207,0.0,-0.6917378560452884,1.0,0.0,1.0,0.0,1.0,0.0,0.16552861014267345,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1.0,0.7326822811968637,1.0,-0.5064419972567069,0.75,1.00909908983137,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6105267415644227,1.0,0.0,0.0,1.0240941061351079,1.3622268855228339,-0.25645967083628435,-0.2837820148407711,1.281865829680655,1.0,1.2641846935317906,1.0,0.0,1.0,0.0,1.0,0.0,-0.3712040846856221,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
0.0,0.07426559955500123,0.0,-0.5064419972567069,0.5,-0.075806028522988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15789148236854486,1.0,0.0,0.0,-0.209808903483805,-0.21106627125999808,-0.25645967083628435,-0.2837820148407711,-0.15038628227704615,0.0,-0.6917378560452884,1.0,1.0,1.0,1.0,0.0,0.0,-0.22482244064154153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.9122504670991899,1.0,1.5724342219973237,0.5,1.5298535466414618,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3436161221495232,0.0,0.0,0.0,0.1265609329149676,1.134342405358717,2.8447672289741117,-0.2837820148407711,1.3898573941227352,1.0,-0.36575076444910853,1.0,1.0,1.0,1.0,0.0,0.0,-0.12723467794548776,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.43340197135965347,0.0,-0.5064419972567069,0.5,0.9223066803630213,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6215133772304114,0.0,0.0,0.0,1.0880864164743869,1.4110784466416433,-0.25645967083628435,-0.2837820148407711,1.2175884671662307,0.0,-0.6917378560452884,1.0,0.0,1.0,0.0,1.0,0.0,-0.32241020333759524,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0
0.0,0.37354590939221144,1.0,-0.5064419972567069,0.0,-1.3776921705482175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5627025627830606,0.0,0.0,1.0,-1.5306758220253274,-1.0918482869080577,-0.25645967083628435,-0.2837820148407711,-0.8061575967944472,0.0,-0.6917378560452884,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,-1.0629995778263976,1.0,-0.5064419972567069,0.5,0.7053256566921497,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.212852885135092,1.0,0.0,0.0,1.5032160194445792,1.4508038919470487,-0.25645967083628435,-0.2837820148407711,1.5924814628978032,1.0,0.2862234187432511,1.0,1.0,1.0,0.0,1.0,0.0,2.3612532708038825,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,0.6129701572619797,0.0,-0.5064419972567069,1.0,-0.7701453042697771,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1094492553375521,1.0,0.0,0.0,-0.3213852394599832,-0.6590959274915708,-0.25645967083628435,-0.2837820148407711,-0.10045883511540675,0.0,-0.6917378560452884,1.0,0.0,1.0,0.0,0.0,0.0,0.06794084744661971,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.8523944051317478,0.0,1.5724342219973237,0.5,-0.2927870521938596,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2139010516759199,0.0,0.0,0.0,-1.3337764055967776,-0.8246633521259242,-0.25645967083628435,-0.2837820148407711,-0.8419449567725544,0.0,-0.6917378560452884,1.0,1.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,-0.40458289618453513,1.0,-0.5064419972567069,0.25,0.44494842828710385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.37054342057634,1.0,0.0,0.0,0.6335769302184837,0.661618553396757,-0.25645967083628435,-0.2837820148407711,1.4336648530145024,1.0,-0.36575076444910853,1.0,0.0,1.0,0.0,0.0,0.0,0.11673472879464658,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
0.0,0.37354590939221144,0.0,-0.5064419972567069,1.0,-1.0739187374089973,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.3735304051758719,1.0,1.0,0.0,-0.4017858345016412,-0.8580586729823265,-0.25645967083628435,-0.2837820148407711,-0.9660932902470958,0.0,-0.6917378560452884,1.0,0.0,1.0,1.0,0.0,0.0,-0.8591428981658908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.014409537587559178,0.0,-0.5064419972567069,1.0,-0.46637187113055684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4898594886981043,1.0,1.0,0.0,-0.5133621704778194,-0.5767372058617829,-0.25645967083628435,-0.2837820148407711,-0.9912726705574253,0.0,-0.6917378560452884,0.0,0.0,1.0,1.0,0.0,0.0,-0.6639673727737834,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1.0,-1.0031435158589557,0.0,-0.5064419972567069,0.75,1.4430611371731132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8435868024634805,0.0,0.0,0.0,-1.5191900227336619,-0.5481062542903195,-0.25645967083628435,-0.2837820148407711,-0.17527423457452465,0.0,-0.6917378560452884,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.091818653001516,1.0,-0.5064419972567069,0.0,1.3996649324389387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43384991939072914,1.0,0.0,0.0,0.7861739779506102,1.5999532552896412,0.5778244278052604,3.8908444546312673,0.3230210389186907,1.0,-0.36575076444910853,1.0,1.0,1.0,0.0,1.0,0.0,-0.810349016817864,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.9721065290666319,0.0,-0.5064419972567069,1.0,0.5751370424896268,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2576618548803181,0.0,0.0,0.0,0.11507513362330235,0.3809233883418391,0.4475827275755053,-0.2837820148407711,0.5847700229409771,0.0,-0.6917378560452884,1.0,1.0,1.0,1.0,0.0,0.0,-0.9079367795139177,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1.0,0.014409537587559178,1.0,1.5724342219973237,1.0,-0.5965604853330798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8276743641392562,0.0,0.0,1.0,-1.3419805479479672,-0.8747004135832397,-0.25645967083628435,-0.2837820148407711,-0.0298166848003156,1.0,0.612210510339431,1.0,1.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-1.0629995778263976,0.0,-0.5064419972567069,1.0,0.7053256566921497,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07218159393098131,0.0,1.0,0.0,-1.5257533366146137,-0.6782876122168173,-0.25645967083628435,-0.2837820148407711,0.502016124411797,0.0,-0.6917378560452884,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-1.1827117017612818,0.0,-0.5064419972567069,0.75,-0.8569377137381258,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.6484124512206242,0.0,1.0,0.0,-0.7020574445551798,-0.8434076782328667,-0.25645967083628435,-0.2837820148407711,-0.7332539650996321,0.0,-0.6917378560452884,1.0,0.0,1.0,0.0,0.0,0.0,2.55642879619599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,-1.601704135533376,1.0,0.5329961123703084,0.5,1.5298535466414618,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4610215966491873,0.0,1.0,0.0,0.8189905473553685,1.8277929995919278,-0.25645967083628435,-0.2837820148407711,2.841029012674725,1.0,-0.03976367285292873,1.0,1.0,1.0,1.0,0.0,0.0,1.2877878811472916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,-0.225014710282209,1.0,-0.5064419972567069,0.5,-1.160711146877346,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.4898594886981043,1.0,0.0,0.0,-0.4411657177873513,-0.9131508868264785,-0.25645967083628435,-0.2837820148407711,-0.9912726705574253,1.0,-0.03976367285292873,0.0,0.0,1.0,0.0,0.0,0.0,-0.029646915249434032,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.0,0.7925383431643057,0.0,-0.5064419972567069,0.5,0.748721861426324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.291669928419112,0.0,0.0,0.0,0.6926467551470487,0.9700946886483605,-0.25645967083628435,2.752309962957075,0.17579160682634729,0.0,-0.6917378560452884,1.0,1.0,1.0,1.0,0.0,0.0,0.2631163728387272,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1.0,0.3136898474247694,1.0,1.5724342219973237,0.5,1.0524952945655444,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1262523451796522,1.0,0.0,0.0,0.4399591707304099,1.0082767467206168,-0.25645967083628435,-0.2837820148407711,1.887196783733799,1.0,0.2862234187432511,1.0,1.0,1.0,1.0,0.0,0.0,-0.029646915249434032,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
1.0,-0.5242950201194192,1.0,-0.5064419972567069,0.5,1.5298535466414618,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.1505663284249268,1.0,1.0,0.0,0.6040420177542015,1.579061607814839,-0.25645967083628435,-0.2837820148407711,-0.5506335151266589,1.0,-0.36575076444910853,1.0,1.0,1.0,1.0,0.0,0.0,0.3607041355347809,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1.0,-0.225014710282209,1.0,1.5724342219973237,1.0,0.878910475628847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6975291753744556,0.0,0.0,0.0,-1.517549194263424,-0.5791753103315403,-0.25645967083628435,-0.2837820148407711,-0.1766497747951816,1.0,0.2862234187432511,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,-1.3622798876636077,0.0,-0.5064419972567069,0.5,-1.3776921705482175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.290405607483247,0.0,0.0,0.0,-0.506798856596868,-1.0387468189153592,-0.25645967083628435,-0.2837820148407711,-0.740528008300394,0.0,-0.6917378560452884,1.0,0.0,1.0,1.0,0.0,0.0,1.043818474407157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.7326822811968637,0.0,-0.5064419972567069,0.25,-0.2927870521938596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.289759334797012,0.0,0.0,0.0,0.6352177586887215,-0.01624159298855538,-0.25645967083628435,0.47524097960869044,0.5128455893693414,0.0,-0.6917378560452884,1.0,0.0,1.0,0.0,0.0,0.0,-0.810349016817864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.0,-0.3447268342170931,0.0,-0.5064419972567069,0.5,-0.8569377137381258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2671397907788,1.0,0.0,1.0,-1.4929367672098555,-0.9845940581696457,-0.25645967083628435,-0.2837820148407711,-0.14587497663811222,0.0,-0.6917378560452884,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.3312429008712843,1.0,-0.5064419972567069,0.75,1.5298535466414618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1492737830524575,0.0,0.0,0.0,0.2758763237066183,1.2499398723285005,-0.25645967083628435,5.029378946305459,-0.548954889772637,1.0,1.5901717851279704,1.0,0.0,1.0,1.0,0.0,0.0,-0.5663796100777296,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
1.0,-0.5841510820868613,1.0,-0.5064419972567069,0.0,-1.3776921705482175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1966960679792265,1.0,0.0,1.0,0.7517165800756139,-0.9450699242424772,-0.25645967083628435,-0.2837820148407711,-0.748979420673074,1.0,-0.36575076444910853,1.0,0.0,1.0,0.0,0.0,0.0,0.31191025418675405,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
0.0,-1.601704135533376,0.0,0.5329961123703084,0.75,-1.3342959658140432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35694346972880886,0.0,1.0,0.0,-1.5241125081443758,-1.0907075224313822,-0.25645967083628435,-0.2837820148407711,-0.8686630769907375,0.0,-0.6917378560452884,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.8235753299566294,0.0,-0.5064419972567069,0.5,1.5298535466414618,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.3244136810220406,0.0,0.0,0.0,1.555722530492193,2.5040426549513457,-0.25645967083628435,-0.2837820148407711,-0.7764086252426134,0.0,-0.6917378560452884,1.0,1.0,1.0,0.0,1.0,0.0,0.21432249149070032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0.0,-1.42213594963105,0.0,-0.5064419972567069,0.5,-1.2475035563456947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7856666395340057,1.0,1.0,0.0,-1.4945775956800933,-1.0756315369945335,-0.25645967083628435,-0.2837820148407711,-0.6629148999179062,0.0,-0.6917378560452884,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,-1.481992011598492,1.0,0.5329961123703084,1.0,1.4864573419072875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9381869934853769,0.0,0.0,0.0,0.7845331494803723,1.6892236675722276,-0.25645967083628435,5.408890443530191,2.118229255201586,1.0,2.24214596832033,1.0,1.0,1.0,1.0,0.0,0.0,3.1419553723723124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0.0,-1.481992011598492,0.0,-0.5064419972567069,0.75,0.5317408377554524,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4898594886981043,1.0,0.0,0.0,-1.1746160439836997,-0.4981810324875801,-0.25645967083628435,-0.2837820148407711,-0.9912726705574253,0.0,-0.6917378560452884,0.0,0.0,1.0,0.0,0.0,0.0,1.824520575975587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,1.4509550248061682,1.0,-0.5064419972567069,0.75,1.269476318236416,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.98188915731769,1.0,0.0,0.0,1.3571822855934046,2.006512767604422,4.55756845652391,-0.2837820148407711,-0.3865478867710117,1.0,1.5901717851279704,1.0,1.0,1.0,0.0,1.0,0.0,0.2631163728387272,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
0.0,0.6129701572619797,1.0,-0.5064419972567069,0.0,-1.0739187374089973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3097655636336813,0.0,0.0,0.0,0.48754319636730914,-0.7606239659156899,2.658005545625784,-0.2837820148407711,-0.7358418458537493,1.0,0.2862234187432511,1.0,0.0,1.0,0.0,1.0,0.0,-0.12723467794548776,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.07426559955500123,0.0,-0.5064419972567069,0.5,0.9657028850971957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5284501104126255,1.0,0.0,0.0,0.5663029629387293,1.0657846971036111,-0.25645967083628435,-0.2837820148407711,1.1566333839983078,0.0,-0.6917378560452884,1.0,1.0,1.0,0.0,1.0,0.0,-0.22482244064154153,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,-1.481992011598492,0.0,-0.5064419972567069,1.0,0.05438258567953497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05796359483381942,1.0,0.0,0.0,1.2357609787957993,0.6360520083606768,-0.25645967083628435,5.029378946305459,0.069641867425486,0.0,-0.6917378560452884,1.0,1.0,1.0,0.0,1.0,0.0,0.31191025418675405,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
0.0,0.43340197135965347,1.0,-0.5064419972567069,0.5,0.9223066803630213,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3151801239551997,1.0,0.0,0.0,-1.5241125081443758,-0.6522066047696874,-0.25645967083628435,-0.2837820148407711,0.8971109099942035,1.0,0.2862234187432511,1.0,0.0,0.0,0.0,0.0,0.0,-1.0055245422099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
